日期,AMD,GOOGL,MSFT,NVDA,META,AAPL,TSLA,AMZN,9988.HK,0700.HK,600519.SS,9618.HK
,AMD,GOOGL,MSFT,NVDA,META,AAPL,TSLA,AMZN,9988.HK,0700.HK,600519.SS,9618.HK
,"Advanced Micro Devices, Inc.",Alphabet Inc.,Microsoft Corporation,NVIDIA Corporation,"Meta Platforms, Inc.",Apple Inc.,"Tesla, Inc.","Amazon.com, Inc.",Alibaba Group Holding Limited,Tencent Holdings Limited,"Kweichow Moutai Co., Ltd.","JD.com, Inc."
2024/02/20,165.69,139.9632,396.7011,69.4096,468.0768,179.9226,193.76,167.08,71.8027,279.3277,1553.422,90.6748
2024/02/21,164.29,141.3815,396.1003,67.4308,464.8785,180.6757,194.77,168.59,72.5491,283.8488,1597.7549,93.1468
2024/02/22,181.86,142.9089,405.4272,78.49,482.8566,182.7072,197.41,174.58,74.4898,286.4043,1598.4247,94.284
2024/02/23,176.52,142.7799,404.137,78.7689,480.7708,180.8739,191.97,174.99,74.1912,285.8145,1594.4342,92.7019
2024/02/26,176.01,136.4423,401.3793,79.0437,478.4962,179.5262,199.4,174.73,73.7931,282.2763,1576.6581,92.0097
2024/02/27,178.0,137.7416,401.3203,78.6529,483.7704,180.9829,199.73,173.54,75.1366,279.7209,1571.5607,92.7019
2024/02/28,176.54,135.2621,401.5566,77.6156,480.7608,179.7838,202.04,173.16,73.8926,272.2511,1564.1658,90.1804
2024/02/29,192.53,137.325,407.3871,79.0637,486.8297,179.1199,201.88,176.76,72.5491,272.4477,1576.6768,88.0544
2024/03/01,202.64,136.0158,409.219,82.2287,498.9177,178.0397,202.64,178.22,72.6984,272.6443,1567.4308,89.5377
2024/03/04,205.36,132.2569,408.6478,85.1849,494.8354,173.5208,188.14,177.58,71.753,271.4648,1559.2822,88.4994
2024/03/05,205.13,131.5825,396.5633,85.9155,486.919,168.5858,180.74,174.12,69.3645,263.602,1576.7699,81.8249
2024/03/06,210.63,130.3229,396.0117,88.65,492.7495,167.5947,176.54,173.51,71.5042,269.8923,1563.2355,88.2027
2024/03/07,211.38,133.2784,402.9552,92.6167,508.7411,167.4758,178.65,176.82,70.3597,266.354,1566.1005,93.4929
2024/03/08,207.39,134.3,400.0793,87.4786,502.5431,169.1902,175.34,175.35,70.9071,265.3711,1554.7521,91.5647
2024/03/11,198.39,136.5415,398.405,85.7256,480.3337,171.192,177.77,171.96,72.4496,273.8237,1576.2023,97.4482
2024/03/12,202.76,137.3647,409.0023,91.8612,496.3849,171.6677,177.54,175.39,74.4898,285.8145,1623.1864,105.1116
2024/03/13,194.79,138.6441,408.825,90.8367,492.233,169.5866,169.48,176.56,73.6438,285.618,1606.8616,105.1116
2024/03/14,187.06,141.927,418.7921,87.8944,488.5182,171.4397,162.5,178.75,73.0965,284.242,1596.7968,105.2104
2024/03/15,191.06,140.0227,410.1251,87.7874,480.8402,171.0632,163.57,174.42,71.554,278.9345,1597.5968,103.3317
2024/03/18,190.65,146.4694,411.0115,88.4051,493.6335,172.1533,173.8,174.48,71.6535,284.8317,1589.0112,106.1004
2024/03/19,181.42,145.8248,415.0397,89.3476,492.8985,174.492,171.32,175.9,70.7578,280.114,1588.788,105.4082
2024/03/20,179.73,147.5207,418.8019,90.321,502.116,177.0586,175.66,178.15,70.9071,283.8488,1590.2576,105.7049
2024/03/21,178.68,146.3901,422.8793,91.3834,504.3409,169.8244,172.82,178.15,72.2008,286.2077,1589.6995,108.1769
2024/03/22,179.65,149.5341,422.2589,94.2358,506.1487,170.7263,170.83,178.87,70.6583,283.8488,1582.5835,102.4417
2024/03/25,178.63,148.8398,416.4677,94.9484,499.6329,169.3091,172.63,179.71,69.9617,283.6523,1571.105,102.1451
2024/03/26,177.87,149.4349,415.276,92.5088,492.5509,168.1794,177.67,178.3,69.9617,294.2671,1589.9694,103.5295
2024/03/27,179.59,149.6333,415.0594,90.1991,490.5345,171.7469,179.83,179.83,68.4689,296.8225,1582.2581,101.0574
2024/03/28,180.49,149.6928,414.3601,90.305,482.3103,169.9334,175.79,180.38,69.9119,298.5917,1582.8531,106.6937
2024/03/29,,,,,,,,,,,1584.0253,
2024/04/01,183.34,154.2154,418.1519,90.312,488.0414,168.4965,175.22,180.97,,,1601.1687,
2024/04/02,178.7,153.293,415.0692,89.4016,494.0209,167.3173,166.63,180.69,70.6583,303.8991,1594.3412,107.4847
2024/04/03,180.77,153.6501,414.0942,88.9138,503.3278,168.12,168.38,182.41,70.0114,303.1128,1595.3829,103.595
2024/04/04,165.83,149.2961,411.5631,85.8565,507.4797,167.2974,171.11,180.0,,,,
2024/04/05,170.42,151.2499,419.0875,87.9584,523.7891,168.0506,164.9,185.07,69.7129,304.6854,,102.1065
2024/04/08,169.9,153.5807,418.1716,87.0838,515.7535,166.9308,172.98,185.19,70.0612,300.1642,1550.3152,101.5112
2024/04/09,170.78,155.3163,419.8361,85.3058,513.4194,168.1398,176.88,185.67,70.1607,299.7711,1546.1851,100.8166
2024/04/10,167.14,154.8601,416.8617,86.9899,516.3297,166.2668,171.76,185.95,73.5941,308.8134,1532.9391,105.5795
2024/04/11,170.5,158.1033,421.4611,90.5649,519.6372,173.4613,174.6,189.05,73.8429,309.5997,1532.9578,104.9842
2024/04/12,163.28,156.4371,415.5223,88.1363,508.453,174.9577,171.05,186.13,71.3052,304.2922,1519.9629,101.6104
2024/04/15,160.32,153.5906,407.3871,85.9525,496.8616,171.1325,161.48,183.62,70.0612,299.1814,1556.194,100.4196
2024/04/16,163.46,153.1344,408.3129,87.3657,496.3948,167.8524,157.11,183.32,68.1206,296.6259,1553.422,98.0878
2024/04/17,154.02,154.1956,405.6144,83.9876,490.8424,166.4848,155.45,181.28,67.6727,295.6431,1550.6313,97.9885
2024/04/18,155.08,154.7312,398.1588,84.6232,498.4211,165.5335,149.93,179.22,67.5732,299.1814,1554.1476,97.2939
2024/04/19,146.64,152.8269,393.0866,76.157,477.8307,163.5119,147.05,174.63,66.379,298.5917,1531.6927,96.5497
2024/04/22,148.64,154.9989,394.8988,79.4732,478.4862,164.3443,142.05,177.23,68.1206,314.9071,1558.1288,99.725
2024/04/23,152.27,156.9627,401.4089,82.3765,492.7595,165.3948,144.68,179.54,69.4641,326.7014,1574.1467,105.778
2024/04/24,151.74,157.8256,402.8764,79.6321,490.177,167.4957,162.13,176.59,72.1511,338.2991,1575.3746,110.3425
2024/04/25,153.76,154.7212,393.0078,82.5854,438.4079,168.3578,170.18,173.67,72.6487,333.5813,1574.8535,110.4418
2024/04/26,157.4,170.5405,400.1778,87.6855,440.3051,167.7731,168.29,179.62,74.9376,342.4271,1590.0995,116.7924
2024/04/29,160.2,164.788,396.1693,87.7075,429.7068,171.9353,194.05,180.96,73.9922,341.6408,1585.0485,117.0901
2024/04/30,158.38,161.4456,383.4446,86.3533,427.2734,168.7939,183.28,175.0,73.9922,341.2476,1585.9786,113.9148
2024/05/01,144.27,162.5168,388.9698,82.9942,436.2326,167.7731,179.99,179.0,,,,
2024/05/02,146.16,165.2542,391.826,85.7686,438.7059,171.4695,180.01,184.72,75.7337,354.2213,,119.4716
2024/05/03,150.6,165.8691,400.5126,88.7389,448.9167,181.7262,181.19,186.21,78.8188,358.1527,,126.0207
2024/05/06,155.78,166.722,407.2887,92.088,462.5443,180.0712,184.76,188.7,79.1174,363.8533,1637.3253,126.5168
2024/05/07,154.43,169.8462,403.1522,90.5029,465.0871,180.755,177.81,188.76,77.6744,359.5287,1646.4412,123.8377
2024/05/08,153.62,167.9916,404.334,90.361,469.4177,181.0919,174.72,188.0,75.7835,355.2042,1640.8322,123.4407
2024/05/09,152.39,168.5668,406.0871,88.697,472.2187,182.9054,171.97,189.5,76.4304,363.4602,1633.4185,124.7307
2024/05/10,151.92,167.2675,408.4705,89.8273,472.9935,181.6451,168.47,187.48,77.5748,364.6396,1617.5867,125.6238
2024/05/13,150.56,167.7535,407.4659,90.348,464.8586,184.8504,171.89,186.57,80.7594,371.7162,1586.9089,128.303
2024/05/14,153.16,168.9437,410.263,91.3045,468.6728,185.9915,177.55,187.07,82.2522,375.2544,1583.1694,128.1045
2024/05/15,159.67,171.0959,417.436,94.5766,478.2975,188.264,173.99,185.99,,,1581.3278,
2024/05/16,162.62,172.7522,415.3739,94.3058,470.0435,188.383,174.84,183.63,79.3164,390.1938,1585.5137,131.3791
2024/05/17,164.47,174.6168,414.6043,92.4268,468.7324,188.4128,177.46,184.7,85.2875,391.5817,1595.2806,133.0659
2024/05/20,166.33,175.4697,419.6659,94.7266,465.683,189.5738,174.95,183.54,84.9392,391.5817,1589.6995,135.7451
2024/05/21,164.66,176.3921,423.3165,95.3322,461.5013,190.8738,186.6,183.15,83.9938,380.2804,1585.9786,130.9821
2024/05/22,165.52,174.9342,424.7768,94.8965,464.6302,189.4349,180.11,183.13,82.6005,381.0735,1579.1976,128.0053
2024/05/23,160.43,172.1274,421.3037,103.7405,462.6436,185.4458,173.74,181.05,78.2715,378.496,1573.8955,122.7461
2024/05/24,166.36,173.5556,424.4216,106.409,474.9998,188.522,179.24,180.75,77.7739,373.7375,1560.0077,118.6778
2024/05/27,,,,,,,,,78.8686,374.134,1553.5337,117.8839
2024/05/28,171.61,174.954,424.5794,113.8368,476.6884,188.5319,176.75,182.15,79.1671,376.9098,1548.4362,117.3878
2024/05/29,165.14,174.4581,423.4448,114.7602,471.1658,188.8296,176.19,182.02,76.4304,367.7894,1557.1426,113.6171
2024/05/30,166.75,170.6992,409.1382,110.4377,463.905,189.8219,178.79,179.32,75.9328,364.8154,1533.8878,112.5256
2024/05/31,166.9,171.086,409.5921,109.5712,463.6866,190.7745,178.08,176.44,74.5395,356.6863,1533.3762,113.0217
2024/06/03,163.55,171.7505,408.0035,114.9351,474.2747,192.5409,176.29,178.34,76.2811,371.7548,1524.9489,115.8994
2024/06/04,159.99,172.3654,410.5196,116.3713,473.7781,192.8584,174.77,179.34,76.0323,374.134,1537.7947,116.2963
2024/06/05,166.17,173.9721,418.3536,122.371,491.7265,194.3668,175.0,181.28,76.5796,377.5046,1529.2369,118.4793
2024/06/06,166.78,175.2813,418.8568,120.9298,490.4352,192.9874,177.94,185.0,76.7289,378.2977,1525.3396,116.4947
2024/06/07,167.87,173.0299,418.1958,120.8198,489.6406,195.3789,177.48,184.3,76.7289,371.5565,1506.1497,114.8078
2024/06/10,160.34,173.7746,422.1621,121.7213,499.2157,191.6379,173.79,187.06,,,,
2024/06/11,158.96,175.3732,426.908,120.8517,504.0529,205.5602,170.66,187.23,76.0821,370.5652,1459.4727,114.8078
2024/06/12,160.24,176.535,435.1762,125.1397,505.4137,211.4348,177.29,186.89,73.994,367.5912,1461.9653,112.9225
2024/06/13,159.9,173.9236,435.6892,129.5475,500.7056,212.5958,182.47,183.83,74.3432,376.5133,1446.4591,115.1055
2024/06/14,159.63,175.542,436.666,131.8165,501.2624,210.8592,178.01,183.66,72.6468,376.5133,1446.4497,113.0217
2024/06/17,158.4,175.9889,442.3886,130.9169,503.7182,215.0071,187.44,184.06,72.3474,377.9012,1433.8921,112.2279
2024/06/18,154.63,173.854,440.3857,135.5146,496.6192,212.6454,184.86,182.81,71.9483,373.7375,1415.2883,112.0294
2024/06/19,,,,,,,,,74.0439,385.6337,1425.1399,114.3117
2024/06/20,161.78,175.0555,439.7543,130.717,498.8166,208.0708,181.57,186.1,73.2455,384.2458,1424.2854,111.5333
2024/06/21,161.23,178.362,443.7798,126.509,491.9363,205.8976,183.01,189.08,71.8485,378.0994,1396.656,108.6556
2024/06/24,160.25,177.9549,441.698,118.0531,496.0426,206.5426,182.58,185.57,71.8984,377.1081,1401.9257,109.251
2024/06/25,160.25,182.731,444.9342,126.0292,507.6654,207.4655,187.35,186.34,72.4971,378.6942,1411.5151,108.5564
2024/06/26,157.54,182.582,446.1281,126.3391,510.1709,211.6134,196.37,193.61,72.6967,378.6942,1413.9552,107.068
2024/06/27,159.47,184.1012,446.8089,123.9302,516.5739,212.4569,197.42,197.85,71.3994,371.16,1415.1611,104.6865
2024/06/28,162.21,180.8642,440.9876,123.4805,501.322,209.0036,197.88,193.25,70.3516,369.1773,1393.2285,102.5035
2024/07/01,157.69,181.6983,450.6371,124.2401,501.7794,215.0865,209.86,197.2,,,1367.5836,
2024/07/02,164.31,183.9324,453.1531,122.6109,506.5717,218.5795,231.26,200.0,70.3017,366.005,1415.3605,100.4196
2024/07/03,163.9,184.5083,454.6232,128.2182,507.0291,219.8497,246.39,197.59,72.0481,376.1167,1424.1906,102.5035
2024/07/04,,,,,,,,,72.9961,379.0908,1410.6511,102.6027
2024/07/05,171.9,189.2545,461.3226,125.7694,536.8069,224.6029,251.52,200.0,72.7466,376.5133,1410.6511,101.9081
2024/07/08,178.69,187.6956,460.0202,128.1382,526.2779,226.0716,252.94,199.29,71.6489,375.3237,1348.2336,102.2058
2024/07/09,177.1,187.646,453.4096,131.3167,526.9539,226.9249,262.33,199.34,72.3474,377.7029,1365.3524,101.4119
2024/07/10,183.96,189.8304,460.0302,134.845,531.6169,231.1919,263.26,199.79,72.9462,374.3323,1364.9346,103.0988
2024/07/11,181.94,184.2601,448.6342,127.3386,509.7533,225.8235,241.03,195.05,75.2912,381.47,1388.1964,105.9765
2024/07/12,181.61,183.7636,447.4996,129.1777,496.0028,228.7707,248.23,194.49,78.235,393.5644,1404.0808,111.1364
2024/07/15,179.83,185.2133,447.9041,128.3781,493.3083,232.6011,252.64,192.72,76.4887,386.8233,1400.359,105.8772
2024/07/16,177.55,182.6217,443.5233,126.2991,486.975,233.0179,256.56,193.02,75.3411,374.7289,1401.4034,103.6942
2024/07/17,159.43,179.7422,437.6033,117.9331,459.3347,227.1234,248.5,187.93,76.1394,368.5825,1425.5197,105.8772
2024/07/18,155.77,176.4357,434.4953,121.0316,473.1151,222.4595,249.23,183.75,75.6405,366.005,1421.8264,105.3811
2024/07/19,151.58,176.4059,431.2788,117.8732,474.0497,222.5885,239.2,183.13,73.6447,360.85,1448.5156,101.9081
2024/07/22,155.87,180.3876,437.0311,123.4805,484.5987,222.2412,251.51,182.55,74.5927,369.9704,1423.2408,103.2973
2024/07/23,154.0,180.5067,438.9156,122.5309,485.8813,223.2831,246.38,186.41,73.9441,363.031,1381.4646,101.8088
2024/07/24,144.63,171.4114,423.1783,114.1949,458.6189,216.8628,215.99,180.83,74.0439,360.0569,1367.2418,99.8243
2024/07/25,138.32,166.0992,412.8185,112.2259,450.804,215.8208,220.25,179.85,73.1458,348.1608,1358.1935,98.5343
2024/07/26,139.99,165.8212,419.5968,113.0055,463.0234,216.2873,219.8,182.5,72.9462,351.3331,1350.3127,101.5112
2024/07/29,139.75,168.3333,421.0374,111.5362,463.0333,216.5651,232.1,183.2,76.3889,355.1002,1327.3644,102.9004
2024/07/30,138.44,169.0879,417.2782,103.68,460.5279,217.1208,222.62,181.71,76.0396,350.54,1310.2456,101.4119
2024/07/31,144.48,170.3291,412.7691,116.9636,472.1009,220.3756,232.07,186.98,77.1373,359.0656,1349.449,103.1981
2024/08/01,132.54,169.5546,411.5457,109.1574,494.8792,216.6842,216.86,184.07,77.3369,362.4362,1316.104,99.1793
2024/08/02,132.5,165.4836,403.0406,107.2183,485.3345,218.1727,207.67,167.9,75.1914,355.1002,1315.4297,97.6412
2024/08/05,134.82,158.1259,389.8786,100.4016,472.9958,207.6639,198.88,161.02,74.0439,353.5141,1338.7485,96.2024
2024/08/06,130.18,157.1726,394.2791,104.1998,491.2502,205.6396,200.64,161.93,75.0916,351.3331,1333.7069,96.9466
2024/08/07,128.67,157.818,393.1148,98.8623,486.11,208.2097,191.76,162.77,76.339,360.2552,1343.9611,98.9808
2024/08/08,136.32,160.8862,397.318,104.9194,506.7009,211.6729,198.84,165.8,76.3889,365.0137,1358.3832,98.0878
2024/08/09,134.27,162.5147,400.6036,104.6995,514.7943,214.5805,200.0,166.94,77.6862,366.7981,1364.1846,99.4273
2024/08/12,136.77,161.1444,401.3831,108.9675,512.9846,216.1104,197.49,166.8,78.2849,371.7548,1363.5199,99.3281
2024/08/13,141.13,163.0012,408.487,116.084,525.5022,219.826,207.83,170.23,78.4845,375.3237,1351.0916,100.0227
2024/08/14,140.75,159.2379,411.299,118.0231,523.7326,220.273,201.38,170.1,78.1352,370.5652,1341.8723,100.0227
2024/08/15,147.36,160.1614,416.1621,122.8008,534.2418,223.2535,214.14,177.59,76.2392,365.2119,1354.7754,98.5839
2024/08/16,148.56,161.8097,413.6317,124.52,524.3886,224.5748,216.12,177.06,79.9314,369.3756,1358.8676,107.3657
2024/08/19,155.28,165.4935,416.6563,129.9373,526.238,224.4158,222.72,178.22,81.2786,369.3756,1353.3986,111.5333
2024/08/20,156.4,165.9999,419.8885,127.1887,523.7026,225.0318,221.1,178.88,80.2308,367.1946,1350.8162,111.3348
2024/08/21,157.81,164.6793,419.2362,128.4381,532.0842,224.9225,223.27,180.11,79.7818,368.3842,1345.9359,101.6104
2024/08/22,151.7,162.6438,410.7455,123.6804,528.8729,223.0647,210.66,176.13,81.4782,374.5306,1338.7865,105.1826
2024/08/23,154.98,164.4509,411.9711,129.3076,524.9653,225.3596,220.32,177.04,82.4761,372.3496,1343.4768,105.0834
2024/08/26,149.99,164.9871,408.7093,126.3991,518.1249,225.6974,213.21,175.5,83.1247,378.6942,1340.6379,104.7857
2024/08/27,150.5,163.5175,409.0552,128.2382,516.1165,226.5419,209.21,173.12,79.7818,378.496,1333.1086,100.9158
2024/08/28,146.36,161.7005,405.8527,125.5495,513.8099,225.0119,205.75,170.8,78.9335,370.9618,1318.8003,102.7019
2024/08/29,145.49,160.638,408.3435,117.5333,515.2415,228.2904,206.28,172.12,78.8837,374.3323,1341.8723,102.7019
2024/08/30,148.56,162.2267,412.3171,119.3125,518.3138,227.5055,214.11,178.5,81.2786,378.6942,1370.2516,106.3734
2024/09/02,,,,,,,,,79.3327,374.5306,1324.4972,104.2896
2024/09/03,136.94,156.2492,404.7061,107.9479,508.8187,221.3162,210.6,176.25,79.9314,374.9271,1338.739,104.0911
2024/09/04,140.87,155.3456,404.1723,106.1588,509.7931,219.4087,219.41,173.33,79.9314,369.5739,1329.2444,104.9842
2024/09/05,139.44,156.1301,403.6682,107.1583,513.8893,220.9288,230.17,177.89,79.6321,370.1687,1333.8778,103.4957
2024/09/06,134.35,149.8547,397.0556,102.7804,497.3947,219.3789,210.73,171.39,,,1327.3456,
2024/09/09,138.15,147.8562,401.0291,106.4187,501.8887,219.4683,216.27,175.4,78.1352,367.9877,1305.5079,100.4196
2024/09/10,142.84,147.8065,409.4111,108.0479,501.8887,218.6735,226.17,179.55,81.4283,365.4102,1308.3562,101.6104
2024/09/11,149.86,150.2921,418.1489,116.8537,508.8883,221.2069,228.13,184.52,81.2786,366.9964,1310.2551,101.1143
2024/09/12,150.77,153.8019,422.0631,119.0928,522.5791,221.3162,229.81,187.0,83.0249,369.3756,1267.5865,103.595
2024/09/13,152.31,156.556,425.6116,119.0528,521.6048,221.0479,230.29,186.49,82.5759,371.5565,1238.2197,103.4957
2024/09/16,152.08,157.1525,426.3529,116.7337,530.7208,214.9083,226.78,184.89,81.8274,374.5306,,102.6027
2024/09/17,150.82,158.4053,430.1188,115.5442,533.7462,215.3752,227.87,186.88,82.6757,376.7115,,103.4957
2024/09/18,148.29,158.8925,425.829,113.3251,535.3685,219.2498,227.2,186.43,,,1202.8712,
2024/09/19,156.74,161.2091,433.6179,117.8233,556.4169,227.3764,243.92,189.87,85.5197,385.4354,1197.2694,110.9379
2024/09/20,155.95,162.6508,430.2375,115.954,558.6561,226.7108,238.25,191.6,87.0165,385.2371,1200.0419,111.7317
2024/09/23,156.75,160.9208,428.4978,116.2139,561.7014,224.9921,250.0,193.88,86.5674,384.2458,1197.7821,112.2279
2024/09/24,158.32,161.3582,424.208,120.8221,560.6266,225.8862,254.27,193.96,91.8064,398.7195,1303.2291,123.6392
2024/09/25,162.02,160.5628,427.114,123.461,565.5826,224.8927,257.02,192.53,91.1079,401.8917,1328.295,124.8299
2024/09/26,167.49,161.7957,426.3233,123.9908,565.115,226.0352,254.22,191.16,97.5443,426.2789,1451.7247,137.432
2024/09/27,164.35,163.0087,423.0713,121.3519,564.6373,226.3034,260.46,187.97,102.2843,434.0114,1546.8606,150.8279
2024/09/30,164.08,164.8978,425.3249,121.3919,569.6929,231.4794,261.63,186.33,109.7685,440.7525,1659.6566,165.8115
2024/10/01,159.75,166.0312,415.826,116.9536,573.7036,224.7338,258.02,185.13,,,,
2024/10/02,159.78,164.9077,412.3072,118.8029,570.0612,225.3,249.02,184.76,114.8578,465.9327,,183.6727
2024/10/03,162.85,164.9077,411.7241,122.8013,579.9733,224.1973,240.66,181.96,109.7685,462.1656,,169.086
2024/10/04,170.9,166.1008,411.2495,124.8705,593.0801,225.3199,250.08,186.51,113.6603,473.4669,,181.3904
2024/10/07,170.97,162.0443,404.805,127.6694,581.9736,220.2432,240.83,180.8,114.3588,474.26,,183.6727
2024/10/08,172.8,163.4362,409.9152,132.8373,590.0447,224.2966,244.5,182.72,104.2801,434.8044,1635.9202,161.7431
2024/10/09,171.02,160.9307,412.6334,132.5974,587.6761,228.042,241.05,185.17,102.6835,430.4425,1514.5316,160.3539
2024/10/10,164.18,161.1494,411.0321,134.7565,581.0283,227.5453,238.77,186.65,105.5774,435.0027,1557.1149,165.8115
2024/10/11,167.89,162.3028,411.5066,134.7466,587.1188,226.065,217.8,188.82,,,1523.8741,
2024/10/14,165.27,164.0129,414.2939,138.0153,587.5865,229.7905,219.16,187.54,104.9786,432.2269,1521.0259,167.3991
2024/10/15,156.64,164.51,413.8986,131.5478,583.4565,232.3239,219.57,187.69,99.6399,413.3914,1475.6986,159.1631
2024/10/16,156.13,164.2118,411.3089,135.6662,574.022,230.2674,221.33,186.89,98.7418,412.2017,1445.5532,154.2017
2024/10/17,156.25,161.9945,411.9019,136.8757,574.1614,230.635,220.89,187.53,98.2927,409.0294,1419.0634,153.5071
2024/10/18,155.97,162.4818,413.3253,137.9453,573.7036,233.4664,220.7,188.99,100.2885,427.0719,1463.1183,157.5755
2024/10/21,157.9,163.128,413.9381,143.653,572.3999,234.9367,218.85,189.07,97.5942,417.3568,1451.5349,153.7056
2024/10/22,154.09,164.1919,422.5672,143.5331,579.217,234.3208,217.97,189.7,97.0453,417.9516,1465.0172,153.2094
2024/10/23,152.91,161.8454,419.6908,139.5047,560.9849,229.254,213.65,184.71,97.0952,424.4944,1488.2789,157.774
2024/10/24,153.44,161.7858,419.8193,140.3543,565.0553,229.0653,260.48,186.38,93.9519,418.3481,1473.7522,153.011
2024/10/25,156.23,164.3211,423.1998,141.4839,570.499,229.8998,269.19,187.83,95.1493,417.3568,1480.0662,154.9955
2024/10/28,159.92,165.7628,421.6578,140.4643,575.3854,231.8768,262.51,188.39,96.4466,413.5896,1485.9053,156.9801
2024/10/29,166.25,168.7058,426.9558,141.194,590.4329,232.1451,259.52,190.83,97.3447,414.7792,1454.2124,161.247
2024/10/30,148.6,173.4584,427.5291,139.2848,588.96,228.5983,257.55,192.73,95.6483,407.4433,1454.5731,154.6978
2024/10/31,144.07,170.1276,401.6519,132.7074,564.8562,224.4357,249.85,186.4,94.351,401.0987,1450.576,154.3009
2024/11/01,141.86,170.3066,405.6254,135.3463,564.4382,221.4553,248.98,197.93,94.8001,415.5723,1456.2347,156.8809
2024/11/04,140.71,168.2683,403.7374,135.9961,557.9894,220.5611,242.84,195.78,95.8479,415.3741,1469.9545,154.8963
2024/11/05,141.66,168.7655,406.7028,139.8545,569.6829,221.9917,251.44,199.5,98.1929,424.0979,1497.2893,157.377
2024/11/06,145.1,175.4966,415.3219,145.5523,569.3047,221.2665,288.53,207.09,94.2013,416.1671,1491.6022,150.8279
2024/11/07,149.82,179.7122,420.5112,148.821,588.8605,225.9954,296.91,210.05,95.4487,424.6927,1565.793,152.4156
2024/11/08,147.95,177.326,417.6547,147.5715,586.5118,225.7269,321.22,208.18,93.8022,417.1584,1528.6025,154.1025
2024/11/11,147.35,179.3145,413.1771,145.2024,580.3713,223.0117,350.0,206.84,93.902,409.6243,1517.2469,150.5302
2024/11/12,143.63,180.5772,418.139,148.2312,582.0135,223.0117,328.49,208.91,90.3595,400.3056,1497.4888,142.9888
2024/11/13,139.3,177.853,420.2839,146.212,577.2166,223.8969,330.24,214.1,90.3595,400.3056,1498.723,140.7066
2024/11/14,138.84,174.5719,421.9543,146.7018,574.3903,226.9801,311.18,211.48,87.7649,399.9091,1494.2606,134.0582
2024/11/15,134.9,171.4997,410.2018,141.9237,551.421,223.7776,320.72,202.61,87.0165,397.5298,1480.2085,131.5775
2024/11/18,138.93,174.2935,410.953,140.0944,551.7394,226.7812,338.74,201.7,86.1184,400.7021,1480.2085,136.3405
2024/11/19,139.39,177.0974,412.9596,146.9517,558.3974,227.0397,346.0,204.61,85.0706,402.6848,1463.9918,136.142
2024/11/20,137.6,174.9696,410.6862,145.8322,562.8061,227.7558,342.03,202.88,84.5717,407.245,1466.7358,136.4397
2024/11/21,137.49,166.6676,408.9133,146.6119,560.3878,227.2785,339.64,198.38,84.2224,404.0727,1467.0396,136.8366
2024/11/22,138.35,163.8141,413.0037,141.8937,556.4567,228.6211,352.56,197.12,80.5302,397.1333,1431.6152,136.4397
2024/11/25,141.13,166.6875,414.7766,135.9661,562.3981,231.6048,338.59,201.45,81.7775,391.78,1422.8326,132.2721
2024/11/26,137.72,168.149,423.8884,136.8657,570.7875,233.7829,338.23,207.86,83.1746,390.3921,1432.7356,134.7528
2024/11/27,136.24,168.2584,418.9363,135.2863,566.4684,233.6536,332.89,205.74,84.8211,399.3142,1442.2777,141.5004
2024/11/28,,,,,,,,,83.2245,396.5385,1441.2808,141.1035
2024/11/29,137.18,167.98,419.4018,138.1952,571.5639,236.0406,345.16,207.89,83.474,394.5558,1448.6296,142.6912
2024/12/02,142.06,170.5054,426.8498,138.575,589.985,238.2883,357.09,210.71,83.8232,396.3402,1447.9269,146.1642
2024/12/03,141.98,170.3563,427.0677,140.2044,610.7051,241.3317,351.42,213.44,84.2723,400.9004,1449.579,144.1796
2024/12/04,143.99,173.3689,433.228,145.0825,610.8345,241.6897,357.93,218.16,83.8232,399.7108,1443.1797,141.3019
2024/12/05,141.36,171.6488,438.3782,145.0125,606.0078,241.7196,369.49,220.55,81.7775,401.6935,1434.6345,141.1035
2024/12/06,138.59,173.7069,439.3191,142.3934,620.7766,241.5206,389.22,227.03,83.7733,409.0294,1444.1385,145.4696
2024/12/09,130.87,174.563,441.7456,138.7645,610.6255,245.4094,389.79,226.09,86.7171,415.1758,1442.0403,151.0264
2024/12/10,127.74,184.3179,439.0814,135.0258,616.348,246.4239,400.99,225.04,86.4178,407.6416,1468.4258,152.1179
2024/12/11,130.15,194.5008,444.6872,139.2644,629.6439,245.1508,424.77,230.26,86.0186,406.2537,1457.9912,147.8511
2024/12/12,130.6,191.0766,445.2517,137.295,627.7629,246.6128,418.1,228.97,87.8148,412.0035,1486.6649,146.6603
2024/12/13,126.91,188.9465,442.9836,134.206,617.373,246.7819,436.23,227.46,85.5695,406.2537,1442.2302,143.2865
2024/12/16,126.69,195.755,447.2623,131.9568,621.7454,249.6761,463.02,232.93,84.1725,402.09,1450.0156,142.8896
2024/12/17,125.02,194.5207,450.1047,130.3473,616.9646,252.1028,479.86,231.15,83.2245,399.116,1479.2592,141.1035
2024/12/18,121.41,187.533,433.1983,128.8678,594.8035,246.7023,440.13,220.52,83.8731,402.4865,1492.0769,142.8896
2024/12/19,118.88,187.6425,432.8418,130.6372,593.19,248.4329,436.17,223.29,82.7754,411.6069,1472.6224,140.6073
2024/12/20,119.21,190.5292,432.4159,134.6559,582.9112,253.1074,421.06,224.92,79.9314,422.71,1467.6775,136.3405
